"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"136403",41,9,"binding4","5","himself",567,"The girl said that Miss Kim washed himself with hot water after working.",567,"41/5",567,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"145800",45,9,"binding4","5","himself",460,"The girl said that Miss Kim washed himself with hot water after working.",460,"45/5",460,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"151105",46,9,"binding4","5","himself",691,"The girl said that Miss Kim washed himself with hot water after working.",691,"46/5",691,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"155234",47,9,"binding4","5","himself",639,"The girl said that Miss Kim washed himself with hot water after working.",639,"47/5",639,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"25722",3,10,"binding1","5","herself",608,"The queen said that Miss Rose gave herself a break before lunch.",608,"3/5",608,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"29955",5,10,"binding1","5","herself",412,"The queen said that Miss Rose gave herself a break before lunch.",412,"5/5",412,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"35777",7,10,"binding1","5","herself",514,"The queen said that Miss Rose gave herself a break before lunch.",514,"7/5",514,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"38723",8,10,"binding1","5","herself",1139,"The queen said that Miss Rose gave herself a break before lunch.",1139,"8/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"46325",11,10,"binding1","5","herself",495,"The queen said that Miss Rose gave herself a break before lunch.",495,"11/5",495,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"71986",20,10,"binding1","5","herself",544,"The queen said that Miss Rose gave herself a break before lunch.",544,"20/5",544,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"94361",26,10,"binding1","5","herself",419,"The queen said that Miss Rose gave herself a break before lunch.",419,"26/5",419,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"102471",29,10,"binding1","5","herself",584,"The queen said that Miss Rose gave herself a break before lunch.",584,"29/5",584,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"109658",32,10,"binding1","5","herself",650,"The queen said that Miss Rose gave herself a break before lunch.",650,"32/5",650,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"124744",37,10,"binding1","5","herself",601,"The queen said that Miss Rose gave herself a break before lunch.",601,"37/5",601,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"127159",38,10,"binding1","5","herself",1013,"The queen said that Miss Rose gave herself a break before lunch.",1013,"38/5",1013,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"133443",40,10,"binding1","5","herself",1468,"The queen said that Miss Rose gave herself a break before lunch.",1468,"40/5",1468,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"135437",41,10,"binding1","5","herself",630,"The queen said that Miss Rose gave herself a break before lunch.",630,"41/5",630,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"147249",45,10,"binding1","5","herself",999,"The queen said that Miss Rose gave herself a break before lunch.",999,"45/5",999,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"151042",46,10,"binding1","5","herself",2226,"The queen said that Miss Rose gave herself a break before lunch.",2226,"46/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"154772",47,10,"binding1","5","herself",847,"The queen said that Miss Rose gave herself a break before lunch.",847,"47/5",847,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"43952",10,10,"binding2","5","herself",332,"The king said that Miss Rose gave herself a break before lunch.",332,"10/5",332,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"50566",13,10,"binding2","5","herself",551,"The king said that Miss Rose gave herself a break before lunch.",551,"13/5",551,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"53687",14,10,"binding2","5","herself",496,"The king said that Miss Rose gave herself a break before lunch.",496,"14/5",496,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"57725",15,10,"binding2","5","herself",455,"The king said that Miss Rose gave herself a break before lunch.",455,"15/5",455,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"66032",18,10,"binding2","5","herself",611,"The king said that Miss Rose gave herself a break before lunch.",611,"18/5",611,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"74506",21,10,"binding2","5","herself",503,"The king said that Miss Rose gave herself a break before lunch.",503,"21/5",503,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"84241",23,10,"binding2","5","herself",635,"The king said that Miss Rose gave herself a break before lunch.",635,"23/5",635,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"131309",39,10,"binding2","5","herself",607,"The king said that Miss Rose gave herself a break before lunch.",607,"39/5",607,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"139461",42,10,"binding2","5","herself",1101,"The king said that Miss Rose gave herself a break before lunch.",1101,"42/5",1101,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"142288",43,10,"binding2","5","herself",970,"The king said that Miss Rose gave herself a break before lunch.",970,"43/5",970,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"13896",1,10,"binding3","5","himself",531,"The king said that Miss Rose gave himself a break before lunch.",531,"1/5",531,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"27863",4,10,"binding3","5","himself",621,"The king said that Miss Rose gave himself a break before lunch.",621,"4/5",621,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"32299",6,10,"binding3","5","himself",372,"The king said that Miss Rose gave himself a break before lunch.",372,"6/5",372,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"40613",9,10,"binding3","5","himself",452,"The king said that Miss Rose gave himself a break before lunch.",452,"9/5",452,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"48411",12,10,"binding3","5","himself",432,"The king said that Miss Rose gave himself a break before lunch.",432,"12/5",432,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"60636",16,10,"binding3","5","himself",437,"The king said that Miss Rose gave himself a break before lunch.",437,"16/5",437,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"68040",19,10,"binding3","5","himself",558,"The king said that Miss Rose gave himself a break before lunch.",558,"19/5",558,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"79992",22,10,"binding3","5","himself",595,"The king said that Miss Rose gave himself a break before lunch.",595,"22/5",595,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"86767",24,10,"binding3","5","himself",465,"The king said that Miss Rose gave himself a break before lunch.",465,"24/5",465,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"91702",25,10,"binding3","5","himself",536,"The king said that Miss Rose gave himself a break before lunch.",536,"25/5",536,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"98965",28,10,"binding3","5","himself",560,"The king said that Miss Rose gave himself a break before lunch.",560,"28/5",560,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"103513",30,10,"binding3","5","himself",554,"The king said that Miss Rose gave himself a break before lunch.",554,"30/5",554,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"119433",35,10,"binding3","5","himself",811,"The king said that Miss Rose gave himself a break before lunch.",811,"35/5",811,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"123954",36,10,"binding3","5","himself",586,"The king said that Miss Rose gave himself a break before lunch.",586,"36/5",586,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"145325",44,10,"binding3","5","himself",434,"The king said that Miss Rose gave himself a break before lunch.",434,"44/5",434,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"21474",2,10,"binding4","5","himself",1263,"The queen said that Miss Rose gave himself a break before lunch.",1263,"2/5",1263,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"62014",17,10,"binding4","5","himself",364,"The queen said that Miss Rose gave himself a break before lunch.",364,"17/5",364,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"95872",27,10,"binding4","5","himself",953,"The queen said that Miss Rose gave himself a break before lunch.",953,"27/5",953,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"106606",31,10,"binding4","5","himself",817,"The queen said that Miss Rose gave himself a break before lunch.",817,"31/5",817,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"113989",33,10,"binding4","5","himself",1215,"The queen said that Miss Rose gave himself a break before lunch.",1215,"33/5",1215,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"116725",34,10,"binding4","5","himself",621,"The queen said that Miss Rose gave himself a break before lunch.",621,"34/5",621,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"159733",48,10,"binding4","5","himself",542,"The queen said that Miss Rose gave himself a break before lunch.",542,"48/5",542,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"163729",49,10,"binding4","5","himself",482,"The queen said that Miss Rose gave himself a break before lunch.",482,"49/5",482,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"23091",2,11,"binding1","5","herself",496,"The old lady said that Miss Bell cut herself accidentally early in the morning.",496,"2/5",496,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"61426",17,11,"binding1","5","herself",444,"The old lady said that Miss Bell cut herself accidentally early in the morning.",444,"17/5",444,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"96628",27,11,"binding1","5","herself",448,"The old lady said that Miss Bell cut herself accidentally early in the morning.",448,"27/5",448,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"107824",31,11,"binding1","5","herself",456,"The old lady said that Miss Bell cut herself accidentally early in the morning.",456,"31/5",456,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"114766",33,11,"binding1","5","herself",543,"The old lady said that Miss Bell cut herself accidentally early in the morning.",543,"33/5",543,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"116998",34,11,"binding1","5","herself",515,"The old lady said that Miss Bell cut herself accidentally early in the morning.",515,"34/5",515,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"160510",48,11,"binding1","5","herself",382,"The old lady said that Miss Bell cut herself accidentally early in the morning.",382,"48/5",382,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"163015",49,11,"binding1","5","herself",545,"The old lady said that Miss Bell cut herself accidentally early in the morning.",545,"49/5",545,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"24210",3,11,"binding2","5","herself",506,"The old man said that Miss Bell cut herself accidentally early in the morning.",506,"3/5",506,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"30900",5,11,"binding2","5","herself",370,"The old man said that Miss Bell cut herself accidentally early in the morning.",370,"5/5",370,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"34916",7,11,"binding2","5","herself",411,"The old man said that Miss Bell cut herself accidentally early in the morning.",411,"7/5",411,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"39290",8,11,"binding2","5","herself",720,"The old man said that Miss Bell cut herself accidentally early in the morning.",720,"8/5",720,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"46157",11,11,"binding2","5","herself",534,"The old man said that Miss Bell cut herself accidentally early in the morning.",534,"11/5",534,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"72259",20,11,"binding2","5","herself",570,"The old man said that Miss Bell cut herself accidentally early in the morning.",570,"20/5",570,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"93521",26,11,"binding2","5","herself",439,"The old man said that Miss Bell cut herself accidentally early in the morning.",439,"26/5",439,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"100938",29,11,"binding2","5","herself",1145,"The old man said that Miss Bell cut herself accidentally early in the morning.",1145,"29/5",1145,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"111023",32,11,"binding2","5","herself",420,"The old man said that Miss Bell cut herself accidentally early in the morning.",420,"32/5",420,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"126844",37,11,"binding2","5","herself",440,"The old man said that Miss Bell cut herself accidentally early in the morning.",440,"37/5",440,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"128608",38,11,"binding2","5","herself",549,"The old man said that Miss Bell cut herself accidentally early in the morning.",549,"38/5",549,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"134472",40,11,"binding2","5","herself",579,"The old man said that Miss Bell cut herself accidentally early in the morning.",579,"40/5",579,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"135962",41,11,"binding2","5","herself",651,"The old man said that Miss Bell cut herself accidentally early in the morning.",651,"41/5",651,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"148026",45,11,"binding2","5","herself",589,"The old man said that Miss Bell cut herself accidentally early in the morning.",589,"45/5",589,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"152554",46,11,"binding2","5","herself",2277,"The old man said that Miss Bell cut herself accidentally early in the morning.",2277,"46/5",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"154919",47,11,"binding2","5","herself",751,"The old man said that Miss Bell cut herself accidentally early in the morning.",751,"47/5",751,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"42839",10,11,"binding3","5","himself",536,"The old man said that Miss Bell cut himself accidentally early in the morning.",536,"10/5",536,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"50923",13,11,"binding3","5","himself",764,"The old man said that Miss Bell cut himself accidentally early in the morning.",764,"13/5",764,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"54464",14,11,"binding3","5","himself",489,"The old man said that Miss Bell cut himself accidentally early in the morning.",489,"14/5",489,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"56927",15,11,"binding3","5","himself",584,"The old man said that Miss Bell cut himself accidentally early in the morning.",584,"15/5",584,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"64520",18,11,"binding3","5","himself",557,"The old man said that Miss Bell cut himself accidentally early in the morning.",557,"18/5",557,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"76165",21,11,"binding3","5","himself",411,"The old man said that Miss Bell cut himself accidentally early in the morning.",411,"21/5",411,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
