"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"27255",4,4,"binding1","6","to take a break",539,"Miss Rose said that the lady allowed herself to take a break during work.",539,"4/6",539,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"33770",6,4,"binding1","6","to take a break",970,"Miss Rose said that the lady allowed herself to take a break during work.",970,"6/6",970,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"40782",9,4,"binding1","6","to take a break",1504,"Miss Rose said that the lady allowed herself to take a break during work.",1504,"9/6",1504,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"49000",12,4,"binding1","6","to take a break",672,"Miss Rose said that the lady allowed herself to take a break during work.",672,"12/6",672,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"60322",16,4,"binding1","6","to take a break",310,"Miss Rose said that the lady allowed herself to take a break during work.",310,"16/6",310,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"67600",19,4,"binding1","6","to take a break",1107,"Miss Rose said that the lady allowed herself to take a break during work.",1107,"19/6",1107,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"81568",22,4,"binding1","6","to take a break",362,"Miss Rose said that the lady allowed herself to take a break during work.",362,"22/6",362,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"85340",24,4,"binding1","6","to take a break",1044,"Miss Rose said that the lady allowed herself to take a break during work.",1044,"24/6",1044,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"90275",25,4,"binding1","6","to take a break",1856,"Miss Rose said that the lady allowed herself to take a break during work.",1856,"25/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"99071",28,4,"binding1","6","to take a break",2345,"Miss Rose said that the lady allowed herself to take a break during work.",2345,"28/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"105299",30,4,"binding1","6","to take a break",1829,"Miss Rose said that the lady allowed herself to take a break during work.",1829,"30/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"120946",35,4,"binding1","6","to take a break",1344,"Miss Rose said that the lady allowed herself to take a break during work.",1344,"35/6",1344,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"123535",36,4,"binding1","6","to take a break",1078,"Miss Rose said that the lady allowed herself to take a break during work.",1078,"36/6",1078,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"143457",44,4,"binding1","6","to take a break",1492,"Miss Rose said that the lady allowed herself to take a break during work.",1492,"44/6",1492,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"22546",2,4,"binding2","6","to take a break",1128,"Mr. Thomas said that the lady allowed herself to take a break during work.",1128,"2/6",1128,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"62813",17,4,"binding2","6","to take a break",799,"Mr. Thomas said that the lady allowed herself to take a break during work.",799,"17/6",799,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"95684",27,4,"binding2","6","to take a break",1374,"Mr. Thomas said that the lady allowed herself to take a break during work.",1374,"27/6",1374,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"106502",31,4,"binding2","6","to take a break",1649,"Mr. Thomas said that the lady allowed herself to take a break during work.",1649,"31/6",1649,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"116405",33,4,"binding2","6","to take a break",363,"Mr. Thomas said that the lady allowed herself to take a break during work.",363,"33/6",363,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"118889",34,4,"binding2","6","to take a break",821,"Mr. Thomas said that the lady allowed herself to take a break during work.",821,"34/6",821,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"160343",48,4,"binding2","6","to take a break",1036,"Mr. Thomas said that the lady allowed herself to take a break during work.",1036,"48/6",1036,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"161924",49,4,"binding2","6","to take a break",1324,"Mr. Thomas said that the lady allowed herself to take a break during work.",1324,"49/6",1324,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"26122",3,4,"binding3","6","to take a break",996,"Mr. Thomas said that the lady allowed himself to take a break during work.",996,"3/6",996,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"30019",5,4,"binding3","6","to take a break",814,"Mr. Thomas said that the lady allowed himself to take a break during work.",814,"5/6",814,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"35022",7,4,"binding3","6","to take a break",1383,"Mr. Thomas said that the lady allowed himself to take a break during work.",1383,"7/6",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"39438",8,4,"binding3","6","to take a break",1367,"Mr. Thomas said that the lady allowed himself to take a break during work.",1367,"8/6",1367,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"46998",11,4,"binding3","6","to take a break",1346,"Mr. Thomas said that the lady allowed himself to take a break during work.",1346,"11/6",1346,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"73919",20,4,"binding3","6","to take a break",2116,"Mr. Thomas said that the lady allowed himself to take a break during work.",2116,"20/6",2116,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"95055",26,4,"binding3","6","to take a break",1559,"Mr. Thomas said that the lady allowed himself to take a break during work.",1559,"26/6",1559,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"101989",29,4,"binding3","6","to take a break",997,"Mr. Thomas said that the lady allowed himself to take a break during work.",997,"29/6",997,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"108924",32,4,"binding3","6","to take a break",1130,"Mr. Thomas said that the lady allowed himself to take a break during work.",1130,"32/6",1130,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"124640",37,4,"binding3","6","to take a break",1422,"Mr. Thomas said that the lady allowed himself to take a break during work.",1422,"37/6",1422,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"128231",38,4,"binding3","6","to take a break",1028,"Mr. Thomas said that the lady allowed himself to take a break during work.",1028,"38/6",1028,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"132919",40,4,"binding3","6","to take a break",1551,"Mr. Thomas said that the lady allowed himself to take a break during work.",1551,"40/6",1551,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"137160",41,4,"binding3","6","to take a break",910,"Mr. Thomas said that the lady allowed himself to take a break during work.",910,"41/6",910,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"147460",45,4,"binding3","6","to take a break",1244,"Mr. Thomas said that the lady allowed himself to take a break during work.",1244,"45/6",1244,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"151946",46,4,"binding3","6","to take a break",1119,"Mr. Thomas said that the lady allowed himself to take a break during work.",1119,"46/6",1119,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"153828",47,4,"binding3","6","to take a break",1401,"Mr. Thomas said that the lady allowed himself to take a break during work.",1401,"47/6",1401,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"43008",10,4,"binding4","6","to take a break",648,"Miss Rose said that the lady allowed himself to take a break during work.",648,"10/6",648,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"52604",13,4,"binding4","6","to take a break",1486,"Miss Rose said that the lady allowed himself to take a break during work.",1486,"13/6",1486,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"55557",14,4,"binding4","6","to take a break",581,"Miss Rose said that the lady allowed himself to take a break during work.",581,"14/6",581,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"56550",15,4,"binding4","6","to take a break",702,"Miss Rose said that the lady allowed himself to take a break during work.",702,"15/6",702,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"64731",18,4,"binding4","6","to take a break",769,"Miss Rose said that the lady allowed himself to take a break during work.",769,"18/6",769,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"74801",21,4,"binding4","6","to take a break",1027,"Miss Rose said that the lady allowed himself to take a break during work.",1027,"21/6",1027,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"82688",23,4,"binding4","6","to take a break",892,"Miss Rose said that the lady allowed himself to take a break during work.",892,"23/6",892,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"132150",39,4,"binding4","6","to take a break",1195,"Miss Rose said that the lady allowed himself to take a break during work.",1195,"39/6",1195,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"137866",42,4,"binding4","6","to take a break",1898,"Miss Rose said that the lady allowed himself to take a break during work.",1898,"42/6",1898,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"142394",43,4,"binding4","6","to take a break",654,"Miss Rose said that the lady allowed himself to take a break during work.",654,"43/6",654,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"44163",10,5,"binding1","6","to the guest",490,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",490,"10/6",490,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"52919",13,5,"binding1","6","to the guest",1090,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",1090,"13/6",1090,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"54780",14,5,"binding1","6","to the guest",1288,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",1288,"14/6",1288,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"57033",15,5,"binding1","6","to the guest",595,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",595,"15/6",595,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"65361",18,5,"binding1","6","to the guest",1020,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",1020,"18/6",1020,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"74654",21,5,"binding1","6","to the guest",808,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",808,"21/6",808,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"83213",23,5,"binding1","6","to the guest",1046,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",1046,"23/6",1046,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"130113",39,5,"binding1","6","to the guest",1362,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",1362,"39/6",1362,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"140071",42,5,"binding1","6","to the guest",611,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",611,"42/6",611,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"141008",43,5,"binding1","6","to the guest",722,"Miss Bell said that the queen introduced herself to the guest at the ceremony.",722,"43/6",722,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"14149",1,5,"binding2","6","to the guest",1126,"Mr. George said that the queen introduced herself to the guest at the ceremony.",1126,"1/6",1126,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"26898",4,5,"binding2","6","to the guest",576,"Mr. George said that the queen introduced herself to the guest at the ceremony.",576,"4/6",576,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"32804",6,5,"binding2","6","to the guest",525,"Mr. George said that the queen introduced herself to the guest at the ceremony.",525,"6/6",525,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"40992",9,5,"binding2","6","to the guest",447,"Mr. George said that the queen introduced herself to the guest at the ceremony.",447,"9/6",447,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"50281",12,5,"binding2","6","to the guest",637,"Mr. George said that the queen introduced herself to the guest at the ceremony.",637,"12/6",637,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"59629",16,5,"binding2","6","to the guest",476,"Mr. George said that the queen introduced herself to the guest at the ceremony.",476,"16/6",476,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"68671",19,5,"binding2","6","to the guest",784,"Mr. George said that the queen introduced herself to the guest at the ceremony.",784,"19/6",784,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"80602",22,5,"binding2","6","to the guest",825,"Mr. George said that the queen introduced herself to the guest at the ceremony.",825,"22/6",825,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"87083",24,5,"binding2","6","to the guest",474,"Mr. George said that the queen introduced herself to the guest at the ceremony.",474,"24/6",474,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"92270",25,5,"binding2","6","to the guest",709,"Mr. George said that the queen introduced herself to the guest at the ceremony.",709,"25/6",709,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"99281",28,5,"binding2","6","to the guest",2114,"Mr. George said that the queen introduced herself to the guest at the ceremony.",2114,"28/6",2114,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"105719",30,5,"binding2","6","to the guest",800,"Mr. George said that the queen introduced herself to the guest at the ceremony.",800,"30/6",800,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"119329",35,5,"binding2","6","to the guest",849,"Mr. George said that the queen introduced herself to the guest at the ceremony.",849,"35/6",849,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"123262",36,5,"binding2","6","to the guest",463,"Mr. George said that the queen introduced herself to the guest at the ceremony.",463,"36/6",463,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"144360",44,5,"binding2","6","to the guest",696,"Mr. George said that the queen introduced herself to the guest at the ceremony.",696,"44/6",696,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"23260",2,5,"binding3","6","to the guest",342,"Mr. George said that the queen introduced himself to the guest at the ceremony.",342,"2/6",342,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"61322",17,5,"binding3","6","to the guest",592,"Mr. George said that the queen introduced himself to the guest at the ceremony.",592,"17/6",592,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"96188",27,5,"binding3","6","to the guest",1758,"Mr. George said that the queen introduced himself to the guest at the ceremony.",1758,"27/6",1758,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"107972",31,5,"binding3","6","to the guest",1425,"Mr. George said that the queen introduced himself to the guest at the ceremony.",1425,"31/6",1425,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"115628",33,5,"binding3","6","to the guest",880,"Mr. George said that the queen introduced himself to the guest at the ceremony.",880,"33/6",880,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"117608",34,5,"binding3","6","to the guest",1018,"Mr. George said that the queen introduced himself to the guest at the ceremony.",1018,"34/6",1018,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"159881",48,5,"binding3","6","to the guest",721,"Mr. George said that the queen introduced himself to the guest at the ceremony.",721,"48/6",721,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"162386",49,5,"binding3","6","to the guest",891,"Mr. George said that the queen introduced himself to the guest at the ceremony.",891,"49/6",891,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"24694",3,5,"binding4","6","to the guest",454,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",454,"3/6",454,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"29284",5,5,"binding4","6","to the guest",1860,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",1860,"5/6",1860,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"36303",7,5,"binding4","6","to the guest",382,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",382,"7/6",382,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"37611",8,5,"binding4","6","to the guest",388,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",388,"8/6",388,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"47397",11,5,"binding4","6","to the guest",393,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",393,"11/6",393,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"72533",20,5,"binding4","6","to the guest",717,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",717,"20/6",717,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"92997",26,5,"binding4","6","to the guest",1537,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",1537,"26/6",1537,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"101107",29,5,"binding4","6","to the guest",1170,"Miss Bell said that the queen introduced himself to the guest at the ceremony.",1170,"29/6",1170,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
