"","subject","item","list","phrase","word","rt","sentence","accessible_G","inaccessible_G","accessible","inaccessible"
"141744",43,7,"binding3","7","in the bathroom.",676,"The little boy said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"15853",1,7,"binding4","1","The little girl",596,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15867",1,7,"binding4","2","said that",602,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15868",1,7,"binding4","3","Miss Carroll",586,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15869",1,7,"binding4","4","washed",825,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15870",1,7,"binding4","5","himself",525,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15871",1,7,"binding4","6","happily",473,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"15872",1,7,"binding4","7","in the bathroom.",628,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28602",4,7,"binding4","1","The little girl",484,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28616",4,7,"binding4","2","said that",504,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28617",4,7,"binding4","3","Miss Carroll",570,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28618",4,7,"binding4","4","washed",610,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28619",4,7,"binding4","5","himself",525,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28620",4,7,"binding4","6","happily",519,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"28621",4,7,"binding4","7","in the bathroom.",488,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32022",6,7,"binding4","1","The little girl",450,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32023",6,7,"binding4","2","said that",648,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32024",6,7,"binding4","3","Miss Carroll",586,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32025",6,7,"binding4","4","washed",645,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32026",6,7,"binding4","5","himself",649,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32027",6,7,"binding4","6","happily",447,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"32028",6,7,"binding4","7","in the bathroom.",876,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42045",9,7,"binding4","1","The little girl",366,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42059",9,7,"binding4","2","said that",387,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42060",9,7,"binding4","3","Miss Carroll",406,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42061",9,7,"binding4","4","washed",489,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42062",9,7,"binding4","5","himself",512,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42063",9,7,"binding4","6","happily",433,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"42064",9,7,"binding4","7","in the bathroom.",458,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49885",12,7,"binding4","1","The little girl",1499,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49899",12,7,"binding4","2","said that",588,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49900",12,7,"binding4","3","Miss Carroll",1532,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49901",12,7,"binding4","4","washed",769,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49902",12,7,"binding4","5","himself",472,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49903",12,7,"binding4","6","happily",328,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"49904",12,7,"binding4","7","in the bathroom.",709,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58931",16,7,"binding4","1","The little girl",631,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58932",16,7,"binding4","2","said that",640,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58933",16,7,"binding4","3","Miss Carroll",1338,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58934",16,7,"binding4","4","washed",943,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58935",16,7,"binding4","5","himself",611,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58936",16,7,"binding4","6","happily",1131,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"58937",16,7,"binding4","7","in the bathroom.",731,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67763",19,7,"binding4","1","The little girl",604,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67764",19,7,"binding4","2","said that",596,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67765",19,7,"binding4","3","Miss Carroll",557,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67766",19,7,"binding4","4","washed",562,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67767",19,7,"binding4","5","himself",604,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67768",19,7,"binding4","6","happily",1156,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"67769",19,7,"binding4","7","in the bathroom.",1701,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80122",22,7,"binding4","1","The little girl",1094,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80136",22,7,"binding4","2","said that",790,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80137",22,7,"binding4","3","Miss Carroll",1047,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80138",22,7,"binding4","4","washed",993,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80139",22,7,"binding4","5","himself",825,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80140",22,7,"binding4","6","happily",804,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"80141",22,7,"binding4","7","in the bathroom.",846,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84831",24,7,"binding4","1","The little girl",763,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84832",24,7,"binding4","2","said that",352,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84833",24,7,"binding4","3","Miss Carroll",841,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84834",24,7,"binding4","4","washed",456,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84835",24,7,"binding4","5","himself",656,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84836",24,7,"binding4","6","happily",805,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84837",24,7,"binding4","7","in the bathroom.",1206,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91152",25,7,"binding4","1","The little girl",1097,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91153",25,7,"binding4","2","said that",1479,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91154",25,7,"binding4","3","Miss Carroll",1035,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91155",25,7,"binding4","4","washed",790,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91156",25,7,"binding4","5","himself",427,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91157",25,7,"binding4","6","happily",368,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"91158",25,7,"binding4","7","in the bathroom.",787,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"99704",28,7,"binding4","1","The little girl",523,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"99718",28,7,"binding4","2","said that",529,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"99719",28,7,"binding4","3","Miss Carroll",758,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"99720",28,7,"binding4","4","washed",575,"The little girl said that Miss Carroll washed himself happily in the bathroom.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
